sentence,predicted,correct_label
Win a BKS hat! Reply to this post with a pic of your family traveling to a swim meet using the hash tag BK Sswimmeetsaturdays,[0.5776103138923645],0
"Research/Therapy needs to acknowledge factors that are unique to minority communities including historical treatment, stigma, etc. MMH Chat",[0.5791290998458862],0
"The closer you live to nature, the happier you'll be, according to researchers from The University of Warwick.",[0.5710627436637878],0
"Because of you, there was a 2nd 3rd 4th 5th 6th and 7th album. You guys made me into a headliner because you wanted to see me play. And your support all these years is what's helped me stay true to that kid I was when I started out. 13 Years Of Taylor",[0.5782507061958313],0
Colorism is alive and well in the black comm'y. What's colorism really about?,[0.5828124284744263],0
"It's better to say less and refrain from criticism or even attempt to be encouraging when a loved one is going through a stressful time, according to researchers from Baylor University. The best thing a partner can do is just listen.",[0.5684368014335632],0
"Don't get into a relationship until you're ready. Have patience with yourself first, spend time with yourself first and then think about what kind of relationship you want next.",[0.5756422877311707],0
"""It always comes as a shock. The moment you realize it's over. One minute you're standing on solid ground, the next minute, you're not.""",[0.587425947189331],0
"You have no idea how something as simple as a 'hey, how are you?' in person or text can make someone's day. Go ask someone.",[0.5856326818466187],0
Welcome to Auntie Red Tweet Tea. If you have any questions or want to contribute to the conversation remember to use the hashtag above.,[0.5738828182220459],0
"When the creator of ""Archer"" became bored with the show, he included a country music career for Cheryl in Season 5. They even produced a full country album that reached no. 68 on iTunes because fans were surprised by its quality.",[0.554908037185669],0
"""What's important is figuring out ways 2 reduce discrimination so it doesn't hurt African-American' lives and mental wellbeing"" Dr. Nuru-Jeter",[0.585273265838623],0
"""People have scars in all sorts of unexpected places, like secret road maps of their personal histories, diagrams of all their old wounds.""",[0.5939726233482361],0
If Laura Dern and Brad Pitt win best supporting actor I think they should have to go on a date too,[0.5701780319213867],0
"""I think I'll miss you forever, like the stars miss the sun in the morning skies."" - Lana Del Rey.",[0.5909348130226135],0
"""He saved me. In every way a person can be saved."" - Titanic",[0.5899116396903992],0
"Hey family! As promised, we've assembled bags of food/supplies for our community. Black Trans folks in NYC can currently pick these up in Queens. If you're a Black Trans person in need of food, read this thread for more info and fill out the form at the end of the thread!",[0.5638473033905029],0
"""Each ounce of sunflower seeds gives you 37% of your daily need for vitamin E"" vitamin health",[0.5870033502578735],0
